['2013', '07', '02', '07', '19', '43', '0.509184', '0']
['2013', '07', '02', '07', '19', '44', '0.515840', '0']
['2013', '07', '02', '07', '19', '45', '0.522240', '0']
['2013', '07', '02', '07', '19', '46', '0.528896', '0']
['2013', '07', '02', '07', '19', '47', '0.535552', '0']
['2013', '07', '02', '07', '19', '48', '0.542208', '0']
['2013', '07', '02', '07', '19', '49', '0.548864', '0']
['2013', '07', '02', '07', '19', '50', '0.555520', '0']
['2013', '07', '02', '07', '19', '51', '0.562176', '0']
['2013', '07', '02', '07', '19', '52', '0.568832', '0']
['2013', '07', '02', '07', '19', '53', '0.575488', '0']
['2013', '07', '02', '07', '19', '54', '0.582144', '0']
['2013', '07', '02', '07', '19', '55', '0.588800', '0']
['2013', '07', '02', '07', '19', '56', '0.595200', '0']
['2013', '07', '02', '07', '19', '57', '0.601856', '0']
['2013', '07', '02', '07', '19', '58', '0.608512', '0']
['2013', '07', '02', '07', '19', '59', '0.615168', '0']
['2013', '07', '02', '07', '08', '00', '0.377088', '0']
['2013', '07', '02', '07', '08', '01', '0.383488', '0']
['2013', '07', '02', '07', '08', '02', '0.390144', '0']
['2013', '07', '02', '07', '08', '03', '0.396800', '0']
['2013', '07', '02', '07', '08', '04', '0.403456', '0']
['2013', '07', '02', '07', '08', '05', '0.410112', '0']
['2013', '07', '02', '07', '08', '06', '0.165120', '0']
['2013', '07', '02', '07', '08', '07', '0.171776', '0']
['2013', '07', '02', '07', '08', '08', '0.178432', '0']
['2013', '07', '02', '07', '08', '09', '0.185088', '0']
['2013', '07', '02', '07', '08', '10', '0.191744', '0']
['2013', '07', '02', '07', '08', '11', '0.198400', '0']
['2013', '07', '02', '07', '08', '12', '0.205056', '0']
['2013', '07', '02', '07', '08', '13', '0.211712', '0']
['2013', '07', '02', '07', '08', '14', '0.218368', '0']
['2013', '07', '02', '07', '08', '15', '0.225024', '0']
['2013', '07', '02', '07', '08', '16', '0.231680', '0']
['2013', '07', '02', '07', '08', '17', '0.238336', '0']
['2013', '07', '02', '07', '08', '18', '0.244992', '0']
['2013', '07', '02', '07', '08', '19', '0.251392', '0']
['2013', '07', '02', '07', '08', '20', '0.258048', '0']
['2013', '07', '02', '07', '08', '21', '0.264704', '0']
['2013', '07', '02', '07', '08', '22', '0.271360', '0']
['2013', '07', '02', '07', '08', '23', '0.278016', '0']
['2013', '07', '02', '07', '08', '24', '0.284672', '0']
['2013', '07', '02', '07', '08', '25', '0.291328', '0']
['2013', '07', '02', '07', '08', '26', '0.297984', '0']
['2013', '07', '02', '07', '08', '27', '0.304640', '0']
['2013', '07', '02', '07', '08', '28', '0.311296', '0']
['2013', '07', '02', '07', '08', '29', '0.317696', '0']
['2013', '07', '02', '07', '08', '30', '0.324352', '0']
['2013', '07', '02', '07', '08', '31', '0.331008', '0']
['2013', '07', '02', '07', '08', '32', '0.337664', '0']
['2013', '07', '02', '07', '08', '33', '0.344320', '0']
['2013', '07', '02', '07', '08', '34', '0.350976', '0']
['2013', '07', '02', '07', '08', '35', '0.357632', '0']
['2013', '07', '02', '07', '08', '36', '0.364288', '0']
['2013', '07', '02', '07', '08', '37', '0.370688', '0']
['2013', '07', '02', '07', '08', '38', '0.377344', '0']
['2013', '07', '02', '07', '08', '39', '0.384000', '0']
['2013', '07', '02', '07', '08', '40', '0.390656', '0']
['2013', '07', '02', '07', '08', '41', '0.397312', '0']
['2013', '07', '02', '07', '08', '42', '0.403968', '0']
['2013', '07', '02', '07', '08', '43', '0.410624', '0']
['2013', '07', '02', '07', '08', '44', '0.165376', '0']
['2013', '07', '02', '07', '08', '45', '0.172032', '0']
['2013', '07', '02', '07', '08', '46', '0.178688', '0']
['2013', '07', '02', '07', '08', '47', '0.185344', '0']
['2013', '07', '02', '07', '08', '48', '0.192000', '0']
['2013', '07', '02', '07', '08', '49', '0.198656', '0']
['2013', '07', '02', '07', '08', '50', '0.205312', '0']
['2013', '07', '02', '07', '08', '51', '0.211968', '0']
['2013', '07', '02', '07', '08', '52', '0.218368', '0']
['2013', '07', '02', '07', '08', '53', '0.225024', '0']
['2013', '07', '02', '07', '08', '54', '0.231680', '0']
['2013', '07', '02', '07', '08', '55', '0.238336', '0']
['2013', '07', '02', '07', '08', '56', '0.244992', '0']
['2013', '07', '02', '07', '08', '57', '0.251648', '0']
['2013', '07', '02', '07', '08', '58', '0.258304', '0']
['2013', '07', '02', '07', '08', '59', '0.264960', '0']
['2013', '07', '02', '07', '09', '00', '0.271616', '0']
['2013', '07', '02', '07', '09', '01', '0.278272', '0']
['2013', '07', '02', '07', '09', '02', '0.284928', '0']
['2013', '07', '02', '07', '09', '03', '0.291328', '0']
['2013', '07', '02', '07', '09', '04', '0.297984', '0']
['2013', '07', '02', '07', '09', '05', '0.304640', '0']
['2013', '07', '02', '07', '09', '06', '0.311296', '0']
['2013', '07', '02', '07', '09', '07', '0.317952', '0']
['2013', '07', '02', '07', '09', '08', '0.324608', '0']
['2013', '07', '02', '07', '09', '09', '0.331264', '0']
['2013', '07', '02', '07', '09', '10', '0.337920', '0']
['2013', '07', '02', '07', '09', '11', '0.344576', '0']
['2013', '07', '02', '07', '09', '12', '0.351232', '0']
['2013', '07', '02', '07', '09', '13', '0.357888', '0']
['2013', '07', '02', '07', '09', '14', '0.364288', '0']
['2013', '07', '02', '07', '09', '15', '0.370944', '0']
['2013', '07', '02', '07', '09', '16', '0.377600', '0']
['2013', '07', '02', '07', '09', '17', '0.384256', '0']
['2013', '07', '02', '07', '09', '18', '0.390912', '0']
['2013', '07', '02', '07', '09', '19', '0.397568', '0']
['2013', '07', '02', '07', '09', '20', '0.404224', '0']
['2013', '07', '02', '07', '09', '21', '0.410880', '0']
['2013', '07', '02', '07', '09', '22', '0.417536', '0']
['2013', '07', '02', '07', '09', '23', '0.424192', '0']
['2013', '07', '02', '07', '09', '24', '0.430848', '0']
['2013', '07', '02', '07', '09', '25', '0.437248', '0']
['2013', '07', '02', '07', '09', '26', '0.443904', '0']
['2013', '07', '02', '07', '09', '27', '0.450560', '0']
['2013', '07', '02', '07', '09', '28', '0.457216', '0']
['2013', '07', '02', '07', '09', '29', '0.463872', '0']
['2013', '07', '02', '07', '09', '30', '0.470528', '0']
['2013', '07', '02', '07', '09', '31', '0.477184', '0']
['2013', '07', '02', '07', '09', '32', '0.735488', '0']
['2013', '07', '02', '07', '09', '33', '0.742144', '0']
['2013', '07', '02', '07', '09', '34', '0.748800', '0']
['2013', '07', '02', '07', '09', '35', '0.755456', '0']
['2013', '07', '02', '07', '09', '36', '0.510208', '0']
['2013', '07', '02', '07', '09', '37', '0.516864', '0']
['2013', '07', '02', '07', '09', '38', '0.523520', '0']
['2013', '07', '02', '07', '09', '39', '0.530176', '0']
['2013', '07', '02', '07', '09', '40', '0.536832', '0']
['2013', '07', '02', '07', '09', '41', '0.543488', '0']
['2013', '07', '02', '07', '09', '42', '0.550144', '0']
['2013', '07', '02', '07', '09', '43', '0.556800', '0']
['2013', '07', '02', '07', '09', '44', '0.563456', '0']
['2013', '07', '02', '07', '09', '45', '0.569856', '0']
['2013', '07', '02', '07', '09', '46', '0.576512', '0']
['2013', '07', '02', '07', '09', '47', '0.583168', '0']
['2013', '07', '02', '07', '09', '48', '0.589824', '0']
['2013', '07', '02', '07', '09', '49', '0.596480', '0']
['2013', '07', '02', '07', '09', '50', '0.603136', '0']
['2013', '07', '02', '07', '09', '51', '0.609792', '0']
['2013', '07', '02', '07', '09', '52', '0.616448', '0']
['2013', '07', '02', '07', '09', '53', '0.623104', '0']
['2013', '07', '02', '07', '09', '54', '0.629760', '0']
['2013', '07', '02', '07', '09', '55', '0.636160', '0']
['2013', '07', '02', '07', '09', '56', '0.642816', '0']
['2013', '07', '02', '07', '09', '57', '0.649472', '0']
['2013', '07', '02', '07', '09', '58', '0.656128', '0']
['2013', '07', '02', '07', '09', '59', '0.662784', '0']
['2013', '07', '02', '07', '10', '00', '0.669440', '0']
['2013', '07', '02', '07', '10', '01', '0.676096', '0']
['2013', '07', '02', '07', '10', '02', '0.934656', '0']
['2013', '07', '02', '07', '10', '03', '0.941312', '0']
['2013', '07', '02', '07', '10', '04', '0.947712', '0']
['2013', '07', '02', '07', '10', '05', '0.954368', '0']
['2013', '07', '02', '07', '10', '06', '0.961024', '0']
['2013', '07', '02', '07', '10', '07', '0.967680', '0']
['2013', '07', '02', '07', '10', '08', '0.974336', '0']
['2013', '07', '02', '07', '10', '09', '0.980992', '0']
['2013', '07', '02', '07', '10', '10', '0.987648', '0']
['2013', '07', '02', '07', '10', '11', '0.742400', '0']
['2013', '07', '02', '07', '10', '12', '0.749056', '0']
['2013', '07', '02', '07', '10', '13', '0.755712', '0']
['2013', '07', '02', '07', '10', '14', '0.762368', '0']
['2013', '07', '02', '07', '10', '15', '0.517376', '0']
['2013', '07', '02', '07', '10', '16', '0.524032', '0']
['2013', '07', '02', '07', '10', '17', '0.530688', '0']
['2013', '07', '02', '07', '10', '18', '0.537344', '0']
['2013', '07', '02', '07', '10', '19', '0.544000', '0']
['2013', '07', '02', '07', '10', '20', '0.550656', '0']
['2013', '07', '02', '07', '10', '21', '0.557312', '0']
['2013', '07', '02', '07', '10', '22', '0.563968', '0']
['2013', '07', '02', '07', '10', '23', '0.570624', '0']
['2013', '07', '02', '07', '10', '24', '0.577024', '0']
['2013', '07', '02', '07', '10', '25', '0.583680', '0']
['2013', '07', '02', '07', '10', '26', '0.590336', '0']
['2013', '07', '02', '07', '10', '27', '0.596992', '0']
['2013', '07', '02', '07', '10', '28', '0.603648', '0']
['2013', '07', '02', '07', '10', '29', '0.610304', '0']
['2013', '07', '02', '07', '10', '30', '0.616960', '0']
['2013', '07', '02', '07', '10', '31', '0.623616', '0']
['2013', '07', '02', '07', '10', '32', '0.630016', '0']
['2013', '07', '02', '07', '10', '33', '0.636672', '0']
['2013', '07', '02', '07', '10', '34', '0.894976', '0']
['2013', '07', '02', '07', '10', '35', '0.901632', '0']
['2013', '07', '02', '07', '10', '36', '0.908288', '0']
['2013', '07', '02', '07', '10', '37', '0.914688', '0']
['2013', '07', '02', '07', '10', '38', '0.921344', '0']
['2013', '07', '02', '07', '10', '39', '0.928000', '0']
['2013', '07', '02', '07', '10', '40', '0.934656', '0']
['2013', '07', '02', '07', '10', '41', '0.941312', '0']
['2013', '07', '02', '07', '10', '42', '0.947968', '0']
['2013', '07', '02', '07', '10', '43', '0.954624', '0']
['2013', '07', '02', '07', '10', '44', '0.961280', '0']
['2013', '07', '02', '07', '10', '45', '0.967936', '0']
['2013', '07', '02', '07', '10', '46', '0.974592', '0']
['2013', '07', '02', '07', '10', '47', '0.981248', '0']
['2013', '07', '02', '07', '10', '48', '0.987648', '0']
['2013', '07', '02', '07', '10', '49', '0.994304', '0']
['2013', '07', '02', '07', '10', '51', '0.001024', '0']
['2013', '07', '02', '07', '10', '52', '0.007680', '0']
['2013', '07', '02', '07', '10', '53', '0.014336', '0']
['2013', '07', '02', '07', '10', '54', '0.020992', '0']
['2013', '07', '02', '07', '10', '55', '0.027648', '0']
['2013', '07', '02', '07', '10', '56', '0.034304', '0']
['2013', '07', '02', '07', '10', '57', '0.040704', '0']
['2013', '07', '02', '07', '10', '58', '0.047360', '0']
['2013', '07', '02', '07', '10', '59', '0.054016', '0']
['2013', '07', '02', '07', '11', '00', '0.060672', '0']
['2013', '07', '02', '07', '11', '01', '0.067328', '0']
['2013', '07', '02', '07', '11', '02', '0.073984', '0']
['2013', '07', '02', '07', '11', '03', '0.080640', '0']
['2013', '07', '02', '07', '11', '04', '0.087296', '0']
['2013', '07', '02', '07', '11', '05', '0.093952', '0']
['2013', '07', '02', '07', '11', '06', '0.100608', '0']
['2013', '07', '02', '07', '11', '07', '0.107008', '0']
['2013', '07', '02', '07', '11', '08', '0.113664', '0']
['2013', '07', '02', '07', '11', '09', '0.120320', '0']
['2013', '07', '02', '07', '11', '10', '0.126976', '0']
['2013', '07', '02', '07', '11', '11', '0.133632', '0']
['2013', '07', '02', '07', '11', '12', '0.140288', '0']
['2013', '07', '02', '07', '11', '13', '0.146944', '0']
['2013', '07', '02', '07', '11', '14', '0.153600', '0']
['2013', '07', '02', '07', '11', '15', '0.160256', '0']
['2013', '07', '02', '07', '11', '16', '0.166912', '0']
['2013', '07', '02', '07', '11', '17', '0.173568', '0']
['2013', '07', '02', '07', '11', '18', '0.179968', '0']
['2013', '07', '02', '07', '11', '19', '0.186624', '0']
['2013', '07', '02', '07', '11', '20', '0.193280', '0']
['2013', '07', '02', '07', '11', '21', '0.199936', '0']
['2013', '07', '02', '07', '11', '22', '0.206592', '0']
['2013', '07', '02', '07', '11', '23', '0.213248', '0']
['2013', '07', '02', '07', '11', '24', '0.219904', '0']
['2013', '07', '02', '07', '11', '25', '0.226560', '0']
['2013', '07', '02', '07', '11', '26', '0.233216', '0']
['2013', '07', '02', '07', '11', '27', '0.239872', '0']
['2013', '07', '02', '07', '11', '28', '0.246528', '0']
['2013', '07', '02', '07', '11', '29', '0.252928', '0']
['2013', '07', '02', '07', '11', '30', '0.259584', '0']
['2013', '07', '02', '07', '11', '31', '0.266240', '0']
['2013', '07', '02', '07', '11', '32', '0.272896', '0']
['2013', '07', '02', '07', '11', '33', '0.279552', '0']
['2013', '07', '02', '07', '11', '34', '0.286208', '0']
['2013', '07', '02', '07', '11', '35', '0.292864', '0']
['2013', '07', '02', '07', '11', '36', '0.299520', '0']
['2013', '07', '02', '07', '11', '37', '0.306176', '0']
['2013', '07', '02', '07', '11', '38', '0.312832', '0']
['2013', '07', '02', '07', '11', '39', '0.319232', '0']
['2013', '07', '02', '07', '11', '40', '0.325888', '0']
['2013', '07', '02', '07', '11', '41', '0.332544', '0']
['2013', '07', '02', '07', '11', '42', '0.339200', '0']
['2013', '07', '02', '07', '11', '43', '0.094464', '0']
['2013', '07', '02', '07', '11', '44', '0.101120', '0']
['2013', '07', '02', '07', '11', '45', '0.107776', '0']
['2013', '07', '02', '07', '11', '46', '0.114432', '0']
['2013', '07', '02', '07', '11', '47', '0.120832', '0']
['2013', '07', '02', '07', '11', '48', '0.127488', '0']
['2013', '07', '02', '07', '11', '49', '0.134144', '0']
['2013', '07', '02', '07', '11', '50', '0.140800', '0']
['2013', '07', '02', '07', '11', '51', '0.147456', '0']
['2013', '07', '02', '07', '11', '52', '0.154112', '0']
['2013', '07', '02', '07', '11', '53', '0.160768', '0']
['2013', '07', '02', '07', '11', '54', '0.167168', '0']
['2013', '07', '02', '07', '11', '55', '0.173824', '0']
['2013', '07', '02', '07', '11', '56', '0.180480', '0']
['2013', '07', '02', '07', '11', '57', '0.187136', '0']
['2013', '07', '02', '07', '11', '58', '0.193792', '0']
['2013', '07', '02', '07', '11', '59', '0.200448', '0']
['2013', '07', '02', '07', '12', '00', '0.207104', '0']
['2013', '07', '02', '07', '12', '01', '0.213760', '0']
['2013', '07', '02', '07', '12', '02', '0.220416', '0']
['2013', '07', '02', '07', '12', '03', '0.227072', '0']
['2013', '07', '02', '07', '12', '04', '0.233728', '0']
['2013', '07', '02', '07', '12', '04', '0.988416', '0']
['2013', '07', '02', '07', '12', '05', '0.995072', '0']
['2013', '07', '02', '07', '12', '07', '0.001792', '0']
['2013', '07', '02', '07', '12', '08', '0.008448', '0']
['2013', '07', '02', '07', '12', '09', '0.015104', '0']
['2013', '07', '02', '07', '12', '10', '0.021504', '0']
['2013', '07', '02', '07', '12', '11', '0.028160', '0']
['2013', '07', '02', '07', '12', '12', '0.034816', '0']
['2013', '07', '02', '07', '12', '13', '0.041472', '0']
['2013', '07', '02', '07', '12', '14', '0.048128', '0']
['2013', '07', '02', '07', '12', '15', '0.054784', '0']
['2013', '07', '02', '07', '12', '16', '0.061440', '0']
['2013', '07', '02', '07', '12', '17', '0.068096', '0']
['2013', '07', '02', '07', '12', '18', '0.074752', '0']
['2013', '07', '02', '07', '12', '19', '0.081408', '0']
['2013', '07', '02', '07', '12', '20', '0.088064', '0']
['2013', '07', '02', '07', '12', '21', '0.094464', '0']
['2013', '07', '02', '07', '12', '22', '0.101120', '0']
['2013', '07', '02', '07', '12', '23', '0.359680', '0']
['2013', '07', '02', '07', '12', '24', '0.366336', '0']
['2013', '07', '02', '07', '12', '25', '0.372992', '0']
['2013', '07', '02', '07', '12', '26', '0.379648', '0']
['2013', '07', '02', '07', '12', '27', '0.386048', '0']
['2013', '07', '02', '07', '12', '28', '0.392704', '0']
['2013', '07', '02', '07', '12', '29', '0.399360', '0']
['2013', '07', '02', '07', '12', '30', '0.406016', '0']
['2013', '07', '02', '07', '12', '31', '0.412672', '0']
['2013', '07', '02', '07', '12', '32', '0.419328', '0']
['2013', '07', '02', '07', '12', '33', '0.425984', '0']
['2013', '07', '02', '07', '12', '34', '0.432640', '0']
['2013', '07', '02', '07', '12', '35', '0.439296', '0']
['2013', '07', '02', '07', '12', '36', '0.445952', '0']
['2013', '07', '02', '07', '12', '37', '0.452352', '0']
['2013', '07', '02', '07', '12', '38', '0.459008', '0']
['2013', '07', '02', '07', '12', '39', '0.465664', '0']
['2013', '07', '02', '07', '12', '40', '0.472320', '0']
['2013', '07', '02', '07', '12', '41', '0.478976', '0']
['2013', '07', '02', '07', '12', '42', '0.485632', '0']
['2013', '07', '02', '07', '12', '43', '0.492288', '0']
['2013', '07', '02', '07', '12', '44', '0.498944', '0']
['2013', '07', '02', '07', '12', '45', '0.505600', '0']
['2013', '07', '02', '07', '12', '46', '0.512256', '0']
['2013', '07', '02', '07', '12', '47', '0.518912', '0']
['2013', '07', '02', '07', '12', '48', '0.525568', '0']
['2013', '07', '02', '07', '12', '49', '0.532224', '0']
['2013', '07', '02', '07', '12', '50', '0.538624', '0']
['2013', '07', '02', '07', '12', '51', '0.545280', '0']
['2013', '07', '02', '07', '12', '52', '0.551936', '0']
['2013', '07', '02', '07', '12', '53', '0.558592', '0']
['2013', '07', '02', '07', '12', '54', '0.565248', '0']
['2013', '07', '02', '07', '12', '55', '0.571904', '0']
['2013', '07', '02', '07', '12', '56', '0.578560', '0']
['2013', '07', '02', '07', '12', '57', '0.584960', '0']
['2013', '07', '02', '07', '12', '58', '0.591616', '0']
['2013', '07', '02', '07', '12', '59', '0.598272', '0']
['2013', '07', '02', '07', '13', '00', '0.604928', '0']
['2013', '07', '02', '07', '13', '01', '0.611584', '0']
['2013', '07', '02', '07', '13', '02', '0.618240', '0']
['2013', '07', '02', '07', '13', '03', '0.624896', '0']
['2013', '07', '02', '07', '13', '04', '0.631552', '0']
['2013', '07', '02', '07', '13', '05', '0.638208', '0']
